nom_estab,codigo_act,nom_act,alcaldia,lat,lon
A.A CLINICA DU LUPI,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,Gustavo A. Madero,19.46755429,-99.12781329
AA,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,La Magdalena Contreras,19.31187712,-99.26246065
AA,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,La Magdalena Contreras,19.3071835,-99.26538366
AA 1995,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,Gustavo A. Madero,19.48570668,-99.07272067
AA FRATERNIDAD DE AYUDA MUTUA,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,TlÃ¡huac,19.28706187,-99.06228725
AA NUEVA VIDA CONTRERAS,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,La Magdalena Contreras,19.30591482,-99.24795392
ANEXO MENSAJERO DE VIDA,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,Gustavo A. Madero,19.48123537,-99.10000512
BAZAR RETO A LA ESPERANZA,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,Iztapalapa,19.37159749,-99.01536648
CASA DE LAS MUÃECAS TIRESIAS,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,Gustavo A. Madero,19.55677746,-99.12403497
CASA DE RECUPERACION EL PRINCIPIO DE UNA NUEVA VIDA,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,Tlalpan,19.27581992,-99.23324735
CASA DE RECUPERACION UNA VISION PARA TI,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,Tlalpan,19.27147992,-99.19067606
CASA INICIO DE VIDA,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,Ãlvaro ObregÃ³n,19.3474146,-99.23118298
CEEMYR SAS DE CV,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,Xochimilco,19.24692023,-99.12492032
CENTRO BETEL,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,TlÃ¡huac,19.28732322,-99.04552988
CENTRO COMUNITARIO BOSQUES,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicciÃ³n,Tlalpan,19.27233763,-99.23966541
