nom_estab,codigo_act,nom_act,alcaldia,lat,lon
INSTITUTO NACIONAL DE NUTRICION SALVADOR ZUBIRAN,622112,Hospitales generales del sector pÃºblico,Tlalpan,19.28852616,-99.15676222
INSTITUTO NACIONAL DE PEDIATRIA,622112,Hospitales generales del sector pÃºblico,CoyoacÃ¡n,19.30647023,-99.18626399
INSTITUTO NACIONAL DE PERINATOLOGIA ISIDRO ESPINOSA DE LOS REYES,622112,Hospitales generales del sector pÃºblico,Miguel Hidalgo,19.42326197,-99.20536925
INSTITUTOVMEXICANO DEL SEGURO SOCIAL CLINICA 28,622112,Hospitales generales del sector pÃºblico,Benito JuÃ¡rez,19.38421383,-99.16488116
ISSSTE 20 DE NOVIEMBRE,622112,Hospitales generales del sector pÃºblico,Benito JuÃ¡rez,19.37218018,-99.17133881
LAVANDERIA IMSS,622112,Hospitales generales del sector pÃºblico,Benito JuÃ¡rez,19.39243213,-99.14869819
SANATORIO SANTA ROSA,622112,Hospitales generales del sector pÃºblico,Gustavo A. Madero,19.52042486,-99.16576258
SERVICIO MEDICO CENTRO FEMENIL CEFERESO,622112,Hospitales generales del sector pÃºblico,Iztapalapa,19.35594968,-99.01099584
SERVICIOS DE SALUD PUBLICA DEL DISTRITO FEDERAL,622112,Hospitales generales del sector pÃºblico,CuauhtÃ©moc,19.41733786,-99.13196128
SUBDIRECCION DE SERVICIOS MEDICOS INTEGRALES DE LA PBI,622112,Hospitales generales del sector pÃºblico,Gustavo A. Madero,19.48646044,-99.14403276
UMAE HOSP GINECO OBSTETRICIA 4 LUIS CASTELAZO AYALA,622112,Hospitales generales del sector pÃºblico,Ãlvaro ObregÃ³n,19.33658811,-99.19978939
UMAE HOSPITAL DE ONCOLOGIA IMSS,622112,Hospitales generales del sector pÃºblico,CuauhtÃ©moc,19.40675242,-99.15268629
UMAE HOSPITAL GENERAL DEL CENTRO MEDICO LA RAZA DR. GAUDENCIO GONZALEZ GARZA,622112,Hospitales generales del sector pÃºblico,Azcapotzalco,19.46482283,-99.14443764
UNIDAD DE ATENCION MEDICA TEMPORAL COVID LA PASTORA,622112,Hospitales generales del sector pÃºblico,Gustavo A. Madero,19.52391414,-99.14019888
UNIDAD DE MEDICINA FAMILIAR 11 PERALVILLO,622112,Hospitales generales del sector pÃºblico,Gustavo A. Madero,19.46846322,-99.12986728
UNIDAD DE MEDICINA FAMILIAR 13 AZCAPOTZALCO,622112,Hospitales generales del sector pÃºblico,Azcapotzalco,19.48015274,-99.18775957
UNIDAD DE MEDICINA FAMILIAR 31,622112,Hospitales generales del sector pÃºblico,Iztapalapa,19.35179745,-99.07711616
UNIDAD DE MEDICINA FAMILIAR INTEGRACION LATINOAMERICANA,622112,Hospitales generales del sector pÃºblico,CoyoacÃ¡n,19.3374436,-99.17862527
UNIDAD DE MEDICINA FAMILIAR N. 22,622112,Hospitales generales del sector pÃºblico,La Magdalena Contreras,19.33123731,-99.21789327
UNIDAD DE MEDICINA FAMILIAR NO 41,622112,Hospitales generales del sector pÃºblico,Gustavo A. Madero,19.48315455,-99.13149381
UNIDAD DE MEDICINA FAMILIAR NUMERO 43,622112,Hospitales generales del sector pÃºblico,Iztapalapa,19.3554643,-99.08509612
UNIDAD DE MEDICINA FAMILIAR UMF 42,622112,Hospitales generales del sector pÃºblico,Cuajimalpa de Morelos,19.36543798,-99.29276503
UNIDAD DE MEDICINA FAMILIAR UNIDAD MEDICA DE ATENCION AMBULATORIA NO 162,622112,Hospitales generales del sector pÃºblico,Iztapalapa,19.30653267,-99.05946604
UNIDAD MEDICA CEVARESO SANTA MARTHA ACATITLA,622112,Hospitales generales del sector pÃºblico,Iztapalapa,19.35685899,-99.01528153
UNIDAD MEDICA DE ALTA ESPECIALIDAD HOSPITAL DE PEDIATRIA CENTRO MEDICO SIGL,622112,Hospitales generales del sector pÃºblico,CuauhtÃ©moc,19.406703,-99.15334652
UNIDAD MEDICA DE ALTA ESPECIALIDAD HOSPITAL DE TRAUMATOLOGIA DR VICTORIO DE LA FUENTE NARVAEZ,622112,Hospitales generales del sector pÃºblico,Gustavo A. Madero,19.4851625,-99.13681535
UNIDAD MEDICA DE ATENCION PREHOSPITALARIA TLALPAN,622112,Hospitales generales del sector pÃºblico,Tlalpan,19.15452105,-99.16295015
UNIDAD MEDICA DE LA COMUNIDAD DE TRATAMIENTO ESPECIALIZADO PARA ADOLESCENTES,622112,Hospitales generales del sector pÃºblico,Tlalpan,19.29233224,-99.1678832
UNIDAD MEDICA DEL RECLUSORIO PREVENTIDO VARONIL ORIENTE,622112,Hospitales generales del sector pÃºblico,Iztapalapa,19.32110343,-99.0688066
UNIDAD MEDICA FAMILIAR 21 IMSS,622112,Hospitales generales del sector pÃºblico,Iztacalco,19.3983593,-99.11733681
UNIDAD MEDICA LA COLMENA,622112,Hospitales generales del sector pÃºblico,Iztapalapa,19.37094911,-98.99879834
UNIDAD MEDICO QUIRURGICA JUAREZ DEL CENTRO,622112,Hospitales generales del sector pÃºblico,CuauhtÃ©moc,19.42477797,-99.12906093
