nom_estab,codigo_act,nom_act,alcaldia,lat,lon
ACNE FACIALES,621113,Consultorios de medicina especializada del sector privado,Ãlvaro ObregÃ³n,19.38634097,-99.20063727
ACNE FACIALES COAPA,621113,Consultorios de medicina especializada del sector privado,Tlalpan,19.29754705,-99.12091105
ADMINISTRACIONVIA TENORIOS,621113,Consultorios de medicina especializada del sector privado,Tlalpan,19.29275445,-99.11692326
ADONIS CLINICA SPA,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.39499934,-99.14907902
AGORAPHARMA INTERNACIONAL,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.38784766,-99.17120738
ALEJANDRA GARCIA MONROY,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.36104879,-99.16978526
ALEJANDRA VIZUET GAMES,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.36104879,-99.16978526
ALEJANDRO CHAVEZ CARREÃO,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.36104879,-99.16978526
ALEJANDRO NUEVA PIEL,621113,Consultorios de medicina especializada del sector privado,Azcapotzalco,19.47303372,-99.14698856
ALERGIA MX ASISTENCIA,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.3948621,-99.17422821
ALERGOLOGIA,621113,Consultorios de medicina especializada del sector privado,Tlalpan,19.29617416,-99.16118248
ALERPLUS,621113,Consultorios de medicina especializada del sector privado,Miguel Hidalgo,19.43699706,-99.19881143
ALIKE MEDICINA ESTETICA,621113,Consultorios de medicina especializada del sector privado,CuauhtÃ©moc,19.41642865,-99.15609408
ALIKE MEDICINA ESTETICA,621113,Consultorios de medicina especializada del sector privado,CuauhtÃ©moc,19.41642865,-99.15609408
ALLERMEDICA MULTIESPECIALIDADES,621113,Consultorios de medicina especializada del sector privado,CuauhtÃ©moc,19.45055115,-99.15635434
ALTA ESPECIALIDAD EN CARDIOLOGIA,621113,Consultorios de medicina especializada del sector privado,CuauhtÃ©moc,19.40538704,-99.15973415
AMBROSIO RAFAEL BERNAL MENDEZ,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.36104879,-99.16978526
AME ATENCION MEDICA ESPECIALIZADA,621113,Consultorios de medicina especializada del sector privado,Iztacalco,19.39031039,-99.08494131
ANASVO,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.36223742,-99.1723592
ANDROSMEDIC,621113,Consultorios de medicina especializada del sector privado,CuauhtÃ©moc,19.41639696,-99.15625746
ANESTECIA CIBELES,621113,Consultorios de medicina especializada del sector privado,CuauhtÃ©moc,19.41999125,-99.16690865
ANESTECIOLOGO,621113,Consultorios de medicina especializada del sector privado,Tlalpan,19.29617416,-99.16118248
ANESTESIA EN CIRUGIA NEUROLOGICA SC,621113,Consultorios de medicina especializada del sector privado,Tlalpan,19.29617416,-99.16118248
ANESTESIOLOGIA,621113,Consultorios de medicina especializada del sector privado,Tlalpan,19.29617416,-99.16118248
ANESTESIOLOGIA,621113,Consultorios de medicina especializada del sector privado,Tlalpan,19.29789004,-99.16048057
ANESTESIOLOGIA SIN NOMBRE,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.35882127,-99.16877222
ANESTESIOLOGO,621113,Consultorios de medicina especializada del sector privado,CuauhtÃ©moc,19.40683965,-99.16666056
ANESTESIOLOGO,621113,Consultorios de medicina especializada del sector privado,Tlalpan,19.29617416,-99.16118248
ANGEL CUIDANDO TU PIEL,621113,Consultorios de medicina especializada del sector privado,Miguel Hidalgo,19.43599942,-99.17796509
ANGEL NAJERA ALBARRAN,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.36104879,-99.16978526
ANGEL RAMON GALLEGOS,621113,Consultorios de medicina especializada del sector privado,CuauhtÃ©moc,19.4213356,-99.1563463
ANGIOLOGIA,621113,Consultorios de medicina especializada del sector privado,Tlalpan,19.29789004,-99.16048057
ARI ATENCION RESPIRATORIA INTEGRAL,621113,Consultorios de medicina especializada del sector privado,Tlalpan,19.29297293,-99.16014146
ARIS VISION INSTITUTE DE MEXICO,621113,Consultorios de medicina especializada del sector privado,Ãlvaro ObregÃ³n,19.35078872,-99.18511204
ARMANDO SANCHEZ DE LA PAZ,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.36104879,-99.16978526
ARMONIA,621113,Consultorios de medicina especializada del sector privado,La Magdalena Contreras,19.31816483,-99.22369317
ARTRICENTER,621113,Consultorios de medicina especializada del sector privado,Gustavo A. Madero,19.46706181,-99.14338529
ASICIACION MEDICA ABC,621113,Consultorios de medicina especializada del sector privado,Cuajimalpa de Morelos,19.35722865,-99.2831829
ASOCIACION CLINICA PARA LA RODILLA,621113,Consultorios de medicina especializada del sector privado,Iztapalapa,19.35509611,-99.1191442
ASOCIACION DE PACIENTES REUMATICOS,621113,Consultorios de medicina especializada del sector privado,CoyoacÃ¡n,19.33968312,-99.18496743
ATENCION MEDICA A LA INFERTILIDAD,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.39918717,-99.17083602
ATENCION MEDICA ESPECIALIZADA GINECOLOGIA Y OBSTETRICIA,621113,Consultorios de medicina especializada del sector privado,Iztapalapa,19.34978889,-99.07192063
ATENCION MEDICA INTEGRAL INVESTIGACION Y TERAPIA ONCOLOGICA AMIISTO,621113,Consultorios de medicina especializada del sector privado,Gustavo A. Madero,19.49017053,-99.1316047
ATENCION PEDIATRICA INTREGAL,621113,Consultorios de medicina especializada del sector privado,Ãlvaro ObregÃ³n,19.35185512,-99.18619883
ATENCION PSICOLOGICA NEURONA,621113,Consultorios de medicina especializada del sector privado,Benito JuÃ¡rez,19.39412854,-99.16546281
AUDIOLOGIA Y OTONEUROLOGIA,621113,Consultorios de medicina especializada del sector privado,Miguel Hidalgo,19.436997,-99.19880982
