nom_estab,codigo_act,nom_act,alcaldia,lat,lon
ALBERGUE ALABAMA,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Benito JuÃ¡rez,19.39133917,-99.17411254
ALBERGUE GEMELOS,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,CoyoacÃ¡n,19.35799098,-99.12887004
ALBERGUE NEBRASKA,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Benito JuÃ¡rez,19.39538862,-99.17697498
CASA DE DIA PARA EL ADULTO MAYOR,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Miguel Hidalgo,19.43253059,-99.17883085
CASA DEL ACTOR IAP MARIO MORENO,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Benito JuÃ¡rez,19.37380192,-99.19044921
CASA DEL ADULTO MAYOR,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Xochimilco,19.26260666,-99.12991057
CASA DEL ADULTO MAYOR,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Iztacalco,19.41347788,-99.06779089
CASA DEL ADULTO MAYOR,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Cuajimalpa de Morelos,19.38615568,-99.24931783
CASA DEL ADULTO MAYOR BENITA GALEANA TURNO VESPERTINO,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Iztapalapa,19.35583438,-99.03171472
CASA HOGAR VICENTE GARCIA TORRES,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Azcapotzalco,19.46116995,-99.18835276
CASA HOGAR Y CENTRO DE DIA ARCELIA NUTO DE VILLAMICHEL,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Venustiano Carranza,19.41734435,-99.1143074
CENTRO DE ASISTENCIA E INTEGRACION SOCIAL CUAUTEPEC,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Gustavo A. Madero,19.56003082,-99.14170747
CENTRO DE ATENCION SOCIAL A LA SALUD DE LAS Y LOS ADULTOS MAYORES,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Gustavo A. Madero,19.47830478,-99.09681577
CENTRO DE SEGURIDAD SOCIAL SANTA FE IMSS,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Ãlvaro ObregÃ³n,19.38744763,-99.20470942
CLUB DE ADULTOS MAYORES LA PASTORA,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Gustavo A. Madero,19.52378498,-99.13781743
CLUB DE LA TERCERA EDAD LUCES DEL PORVENIR,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,TlÃ¡huac,19.3128552,-99.03816736
CLUB DE PERSONAS DE LA TERCERA EDAD ANHELO DE VIVIR,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,TlÃ¡huac,19.24234108,-98.99637128
CLUB ECOLOGICO DE ADULTOS MAYORES PABLO NERUDA,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Gustavo A. Madero,19.47864993,-99.1447733
INSTITUTO NACIONAL DE PERSONAS ADULTAS MAYORES,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,CoyoacÃ¡n,19.34071408,-99.13530929
RESIDENCIA DE DIA CORPUS CHRISTY,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,Ãlvaro ObregÃ³n,19.36237189,-99.24680608
SERVICIO AL DULTO MAYOR,623312,Asilos y otras residencias del sector pÃºblico para el cuidado de ancianos,La Magdalena Contreras,19.31519243,-99.22630405
