nom_estab,codigo_act,nom_act,alcaldia,lat,lon
APAC ASOCIACION PRO PERSONAS CON PARALISIS CEREBRAL,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,CuauhtÃ©moc,19.41391357,-99.14925341
APAC IAP ASOCIACION PRO PERSONAS CON PARALISIS CEREBRAL,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,CuauhtÃ©moc,19.41403082,-99.14917249
APAC IAP ASOCIACION PRO PERSONAS CON PARALISIS CEREBRAL,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,CuauhtÃ©moc,19.41360448,-99.14950514
APAC IAP ASOCIACION PRO PERSONAS CON PARALISIS CEREBRAL,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,CuauhtÃ©moc,19.41361592,-99.14964819
APOYANDO A ANGELITOS CON AUTISMO,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,Benito JuÃ¡rez,19.38336362,-99.18952638
CASA RAMA,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,Tlalpan,19.29722779,-99.1340335
CENTRO DE ATENCION ESPECIAL NUEVA LUZ,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,CoyoacÃ¡n,19.35156848,-99.1227767
CENTRO DE REHABILITACION Y EDUCACION,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,Benito JuÃ¡rez,19.37517471,-99.15156102
CENTRO JEROME,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,Iztapalapa,19.36361577,-99.12302516
CENTRO PSICOPEDAGOGICO DE APRENDIZAJE PERMANENTE,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,Gustavo A. Madero,19.45160396,-99.10272075
CENTRO TERAPEUTICO VENTIUNO X TRES,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,CoyoacÃ¡n,19.35524051,-99.1314704
CUBA MEXICO POR LA VIDA,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,Benito JuÃ¡rez,19.37460872,-99.16096807
DOMUS INSTITUTO DE AUTISMO,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,Benito JuÃ¡rez,19.37268092,-99.18168014
ESTIMULACION TEMPRANA RECREO PURPURA,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,Gustavo A. Madero,19.48495796,-99.06955982
FUNDACION MADRE RITA SCARAFILE IAP,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,Gustavo A. Madero,19.50411043,-99.12821478
FUNDACION PARLAS,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,Ãlvaro ObregÃ³n,19.35812902,-99.20400478
SALA DE ESTIMULACION TEMPRANA SIN NOMBRE,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental,Gustavo A. Madero,19.5603719,-99.13247618
