nom_estab,codigo_act,nom_act,alcaldia,lat,lon
19 DISTRITO DE SERVICIOS GENERALES ALCOHOLICOS ANONIMOS,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,CuauhtÃ©moc,19.46054202,-99.13167752
1ER DISTRITO AREA NORTE DE ALCOHOLICOS ANONIMOS,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,Gustavo A. Madero,19.4922136,-99.08725897
2A OPORTUNIDAD DE VIDA DE ALCOHOLICOS ANONIMOS,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,Iztapalapa,19.34351251,-99.04014845
3ER DISTRITO AA,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,Tlalpan,19.29270242,-99.22984336
4 Y 5 PASO GUERREROS DE CUAUTEPEC,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,Gustavo A. Madero,19.56174737,-99.13375869
4 Y 5 PASO UN PASO A LA VEZ RESURGIR,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,Iztapalapa,19.34619184,-99.03634455
4TO Y 5TO PASO AA,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,CoyoacÃ¡n,19.32060813,-99.15979132
A A GRUPO JARDIN,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,Venustiano Carranza,19.41336927,-99.12049515
A A GRUPO PROGRESO,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,Gustavo A. Madero,19.52620947,-99.16943243
A A NUEVO AMANECER 1,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,Venustiano Carranza,19.41104604,-99.11881558
A.A 15 DE AGOSTO,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,La Magdalena Contreras,19.30895703,-99.25064571
A.A UNIDAD SERVICIO RECUPERACION JUAN ESCUTIA,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,Iztapalapa,19.39214252,-99.04151121
AA,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,CoyoacÃ¡n,19.33151603,-99.16018089
AA,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,CoyoacÃ¡n,19.32211411,-99.16374008
AA,624191,Agrupaciones de autoayuda para alcohÃ³licos y personas con otras adicciones,Venustiano Carranza,19.44602495,-99.10611236
