nom_estab,codigo_act,nom_act,alcaldia,lat,lon
CAPACITACION Y ASESORIA AERONAUTICA SCP,624311,"Servicios de capacitaciÃ³n para el trabajo prestados por el sector privado para personas desempleadas, subempleadas o discapacitadas",Venustiano Carranza,19.41827136,-99.11052445
CAPACITACION Y TOMA DE PEDIDOS DE JAFRA SIN NOMBRE,624311,"Servicios de capacitaciÃ³n para el trabajo prestados por el sector privado para personas desempleadas, subempleadas o discapacitadas",Xochimilco,19.25405291,-99.03491982
CASA ESPACIO DE LOS REFUGIADOS,624311,"Servicios de capacitaciÃ³n para el trabajo prestados por el sector privado para personas desempleadas, subempleadas o discapacitadas",CuauhtÃ©moc,19.41171135,-99.15501787
CENTRO DE ESTUDIOS ECUMENICOS,624311,"Servicios de capacitaciÃ³n para el trabajo prestados por el sector privado para personas desempleadas, subempleadas o discapacitadas",Benito JuÃ¡rez,19.39649416,-99.17325831
ENCO MARIPOSA BLANCA,624311,"Servicios de capacitaciÃ³n para el trabajo prestados por el sector privado para personas desempleadas, subempleadas o discapacitadas",CoyoacÃ¡n,19.33533739,-99.17498479
FUNDACION AYUDA AMIGA,624311,"Servicios de capacitaciÃ³n para el trabajo prestados por el sector privado para personas desempleadas, subempleadas o discapacitadas",Cuajimalpa de Morelos,19.37336234,-99.28074363
FUNDACION PRO EMPLEO PRODUCTIVO,624311,"Servicios de capacitaciÃ³n para el trabajo prestados por el sector privado para personas desempleadas, subempleadas o discapacitadas",Miguel Hidalgo,19.43361446,-99.18111363
FUNDACION SANTA LUISA DE MARILLAC,624311,"Servicios de capacitaciÃ³n para el trabajo prestados por el sector privado para personas desempleadas, subempleadas o discapacitadas",Miguel Hidalgo,19.40142426,-99.18405431
LIAC CONSULTORES  ,624311,"Servicios de capacitaciÃ³n para el trabajo prestados por el sector privado para personas desempleadas, subempleadas o discapacitadas",Azcapotzalco,19.4960103,-99.19549795
UNIVRSIDAD DEL EXITO,624311,"Servicios de capacitaciÃ³n para el trabajo prestados por el sector privado para personas desempleadas, subempleadas o discapacitadas",Iztapalapa,19.33843637,-99.04336879
