nom_estab,codigo_act,nom_act,alcaldia,lat,lon
ACERCATE FEM,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Miguel Hidalgo,19.4014396,-99.20401319
AIDEM,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,CoyoacÃ¡n,19.31922403,-99.13685975
APEC ATLALILCO,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Iztapalapa,19.35565881,-99.10223104
APEC AZCAPOTZALCO,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Azcapotzalco,19.4786468,-99.18700445
APEC CLINICA QUIRURGICA LINDAVISTA,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Gustavo A. Madero,19.49097996,-99.13363832
APEC LA VILLA,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Gustavo A. Madero,19.46915991,-99.11546807
APEC MIRAMONTES,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Tlalpan,19.29785184,-99.12527933
ASOCIACION PARA EVITAR LA CEGUERA EN MEXICO HOSPITAL DR LUIS SANCHEZ BU,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,CoyoacÃ¡n,19.34676199,-99.15638867
BRAIN CONECCTION,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Miguel Hidalgo,19.43711024,-99.20394681
BRIAN CONECCTION,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Miguel Hidalgo,19.43711024,-99.20394681
CENTRO MEDICO COYOACAN,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,CoyoacÃ¡n,19.30975993,-99.12970165
CENTRO MEDICO FUEGO NUEVO,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Iztapalapa,19.3602273,-99.09387414
CER CARDIO,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Gustavo A. Madero,19.49308986,-99.14428351
CICER CENTRO INTEGRAL DE CIRUGIA ESTETICA Y RECONSTRUCTIVA,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Benito JuÃ¡rez,19.39899418,-99.16833261
CIDET CENTRO INFANTIL DE DESARROLLO Y ESTIMULACION TEMPRANA,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Azcapotzalco,19.46785414,-99.17791676
CLINICA ANAHUAC,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,CuauhtÃ©moc,19.40276372,-99.16633977
CLINICA CORAZON Y MEDICINA,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,La Magdalena Contreras,19.32967013,-99.21736887
CLINICA DE ATENCION PEDIATRICAY ESPECIALIDADES,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Cuajimalpa de Morelos,19.3576668,-99.28295081
CLINICA DE DIAGNOSTICO LINDAVISTA,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Gustavo A. Madero,19.49063866,-99.12732026
CLINICA DE HERNIA Y VESICULA,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,CuauhtÃ©moc,19.41798369,-99.16180123
CLINICA DE MIOMAS Y ENDOSCOPIA GINECOLOGICA,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Miguel Hidalgo,19.43369696,-99.19094385
CLINICA DE SALUD,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,CuauhtÃ©moc,19.40938619,-99.16097764
CLINICA MEDICA DEL VALLE,622311,Hospitales del sector privado de otras especialidades mÃ©dicas,Iztapalapa,19.34094858,-99.02995965
