nom_estab,codigo_act,nom_act,alcaldia,lat,lon
ACERCATEFEM NORTE,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.47645926,-99.143055
ACUPUNTURA CHINA,621111,Consultorios de medicina general del sector privado,Tlalpan,19.28887089,-99.12626565
AFEECI,621111,Consultorios de medicina general del sector privado,Miguel Hidalgo,19.4006118,-99.18740368
ALLOY BUSINESS CENTER,621111,Consultorios de medicina general del sector privado,Benito JuÃ¡rez,19.37110881,-99.17299827
AMBU MEDICA,621111,Consultorios de medicina general del sector privado,La Magdalena Contreras,19.32339405,-99.22324158
AMEG,621111,Consultorios de medicina general del sector privado,Venustiano Carranza,19.44934812,-99.12315174
AMSAVIH,621111,Consultorios de medicina general del sector privado,Benito JuÃ¡rez,19.3968353,-99.17103592
ANALISIS CLINICOS DEL DOCTOR SIMI,621111,Consultorios de medicina general del sector privado,CoyoacÃ¡n,19.32343147,-99.15708179
ANALISTA LABORATORIO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.36436856,-99.1169699
ANDRES FELIPE COBALEDA ARISTIZABAL,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.40683965,-99.16666056
APARATOS AUDIVITOS,621111,Consultorios de medicina general del sector privado,Ãlvaro ObregÃ³n,19.36167338,-99.18867559
AS CLINIC,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.44712175,-99.15725096
ASOCIACION DE ESPECIALIDADES MEDICAS,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.4146637,-99.16135595
ATENCION MEDICA DOMICILIARIA,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.49923257,-99.12938738
ATENCION MEDICA INTEGRAL,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.49866865,-99.07328972
ATENCION MEDICA INTEGRAL AMI,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.37519271,-99.12000437
ATENCION MEDICA MIXCOAC,621111,Consultorios de medicina general del sector privado,Ãlvaro ObregÃ³n,19.37278715,-99.19687511
AUDIOLOGIA,621111,Consultorios de medicina general del sector privado,Miguel Hidalgo,19.43560733,-99.18983232
BIOACERT COMPLEJO MEDICO,621111,Consultorios de medicina general del sector privado,CoyoacÃ¡n,19.30709863,-99.17421197
BIOMEDICA AXOLOTL,621111,Consultorios de medicina general del sector privado,Azcapotzalco,19.46810336,-99.18106664
BIONEURAL,621111,Consultorios de medicina general del sector privado,Azcapotzalco,19.47974182,-99.1550829
BIOS NOVA GRUPO MEDICO,621111,Consultorios de medicina general del sector privado,Benito JuÃ¡rez,19.37525958,-99.17351424
BIOTEC LAB,621111,Consultorios de medicina general del sector privado,Tlalpan,19.29318526,-99.2335731
BON MASAJE,621111,Consultorios de medicina general del sector privado,Azcapotzalco,19.49365092,-99.20767687
BUSINESS CENTER,621111,Consultorios de medicina general del sector privado,Benito JuÃ¡rez,19.37114511,-99.17298901
CASA PARROQUIAL DE LA VIDA SAGRADOS CORAZONES,621111,Consultorios de medicina general del sector privado,Iztacalco,19.3946407,-99.0744001
CEDEI,621111,Consultorios de medicina general del sector privado,CoyoacÃ¡n,19.31270633,-99.16534347
CENTRAL MEDICA PAOLA SC,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.30796163,-99.07435816
CENTRO ANTIDIABETICO SANTIAGO,621111,Consultorios de medicina general del sector privado,Xochimilco,19.24723588,-99.12674395
CENTRO AURA,621111,Consultorios de medicina general del sector privado,Benito JuÃ¡rez,19.39144234,-99.17100462
CENTRO COMUNITARIO DE ATENCION INTEGRAL PROGRESO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.33488035,-99.0403372
CENTRO COMUNITARIO DE SALUD INTEGRAL CONSULTORIO MEDICO,621111,Consultorios de medicina general del sector privado,CoyoacÃ¡n,19.32215502,-99.11366269
CENTRO DE ATENCION A LA SALUD Y EL BIENESTAR,621111,Consultorios de medicina general del sector privado,Azcapotzalco,19.46520565,-99.1814433
CENTRO DE ATENCION VISUAL,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.33446213,-99.02547743
CENTRO DE CAPACITACION EN TECNICAS DE LA SALUD,621111,Consultorios de medicina general del sector privado,Venustiano Carranza,19.44236793,-99.09026668
CENTRO DE CUIDADOS MEDICOS,621111,Consultorios de medicina general del sector privado,Xochimilco,19.26284179,-99.12867809
CENTRO DE DESARROLLO DEL BUEN VIVIR,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.4181264,-99.16722449
CENTRO DE DIAGNOTICO PULMONAR AVANZADO,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.40538704,-99.15973415
CENTRO DE ESPECIALIDADES MEDICAS,621111,Consultorios de medicina general del sector privado,CoyoacÃ¡n,19.34029493,-99.13700761
CENTRO HOLISTICO,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.43174306,-99.13655054
CENTRO INTEGRAL DE CIRUGIA PLASTICA,621111,Consultorios de medicina general del sector privado,Ãlvaro ObregÃ³n,19.33313993,-99.1996993
CENTRO INTEGRAL DE MEDICINA ANTIENVEJECIMIENTO,621111,Consultorios de medicina general del sector privado,Benito JuÃ¡rez,19.37289667,-99.17559126
CENTRO INTEGRAL PARA EL CONTROL DE SOBRE PESO Y OBESIDAD,621111,Consultorios de medicina general del sector privado,Venustiano Carranza,19.41466346,-99.10467305
CENTRO MEDICO CAPISTRAN,621111,Consultorios de medicina general del sector privado,Benito JuÃ¡rez,19.37461122,-99.16018948
CENTRO MEDICO COYOACAN,621111,Consultorios de medicina general del sector privado,CoyoacÃ¡n,19.30975993,-99.12970165
CENTRO MEDICO COYOACAN,621111,Consultorios de medicina general del sector privado,CoyoacÃ¡n,19.30999698,-99.12887559
CENTRO MEDICO COYOACAN,621111,Consultorios de medicina general del sector privado,CoyoacÃ¡n,19.30975993,-99.12970165
CENTRO MEDICO ESPECIALIZADO EN DIABETES,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.43889326,-99.15824794
CENTRO MEDICO FAMILIAR,621111,Consultorios de medicina general del sector privado,CoyoacÃ¡n,19.32628569,-99.11362677
CENTRO MEDICO GUERRERO,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.44275902,-99.14877962
CENTRO MEDICO PRIVADO,621111,Consultorios de medicina general del sector privado,Benito JuÃ¡rez,19.37043355,-99.16280196
CENTRO QUIRURGICO RIO CONSULADO,621111,Consultorios de medicina general del sector privado,Azcapotzalco,19.46333125,-99.15221699
CENTTRO DE URGENCIAS MEDICAS NUM 6 DE LA CRUZ ROJA MEXICANA,621111,Consultorios de medicina general del sector privado,Ãlvaro ObregÃ³n,19.35493504,-99.21554839
CHECK UP MEDICO ESPECIALIZADO,621111,Consultorios de medicina general del sector privado,Miguel Hidalgo,19.43180858,-99.17990376
CIBIO,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.42295674,-99.15685269
CIRUGIA GENERAL,621111,Consultorios de medicina general del sector privado,Tlalpan,19.29617416,-99.16118248
CIRUGIA GENERAL,621111,Consultorios de medicina general del sector privado,Tlalpan,19.29617416,-99.16118248
CIRUGIA GENERAL,621111,Consultorios de medicina general del sector privado,Tlalpan,19.29617416,-99.16118248
CIRUGIA GENERAL,621111,Consultorios de medicina general del sector privado,Ãlvaro ObregÃ³n,19.39939293,-99.20422735
CIRUGIA GENERAL DE COLON Y RECTO,621111,Consultorios de medicina general del sector privado,Ãlvaro ObregÃ³n,19.39925564,-99.20420882
CISDE CENTRO INTEGRAL DE SALUD DEPORTIVA,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.33610777,-99.10887525
CLINCA MEDICA COYOACAN,621111,Consultorios de medicina general del sector privado,CoyoacÃ¡n,19.30678403,-99.1202487
CLINI K INTEGRAL,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.47659936,-99.11977655
CLINICA AMOR,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.37594261,-99.12756477
CLINICA APPLE MEDICAL GROUP ODONTO PEDIATRA,621111,Consultorios de medicina general del sector privado,Venustiano Carranza,19.41257193,-99.09085073
CLINICA CAME CENTRO DE ATENCION A LA MUJER,621111,Consultorios de medicina general del sector privado,Tlalpan,19.27295382,-99.17413406
CLINICA CORPO BELLO,621111,Consultorios de medicina general del sector privado,Azcapotzalco,19.47984284,-99.19133479
CLINICA DE ATENCION MEDICA,621111,Consultorios de medicina general del sector privado,Benito JuÃ¡rez,19.38649572,-99.17187439
CLINICA DE CIRUGIA AMBULATORIA COLOPROCTOLOGIA DIAGNOSTICA,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.40609096,-99.16691034
CLINICA DE CUIDADO OCULAR VISIO LASER,621111,Consultorios de medicina general del sector privado,Miguel Hidalgo,19.43115726,-99.20971174
CLINICA DE DIAGNOSTICO ASPOBU S DE RL DE CV,621111,Consultorios de medicina general del sector privado,Benito JuÃ¡rez,19.39376031,-99.1720455
CLINICA DE ESPECIALIDADES MEDICAS,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.41918846,-99.17379174
CLINICA DE ESPECIALIDADES MEDICAS BOLIVAR,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.41127796,-99.14198035
CLINICA DE ESPECIALIDADES MEDICAS BUEN TONO,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.47463775,-99.12622034
CLINICA DE ESPECIALIDADES MEDICAS IZTACALCO,621111,Consultorios de medicina general del sector privado,Iztacalco,19.39101001,-99.11489468
CLINICA DE ESPECIALIDADES ZAMILED,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.54137095,-99.15071123
CLINICA DE JESUS,621111,Consultorios de medicina general del sector privado,TlÃ¡huac,19.29294539,-99.03780919
CLINICA DE MATERNIDAD SAN PEDRO,621111,Consultorios de medicina general del sector privado,Milpa Alta,19.20591067,-99.04936128
CLINICA DE MEDICINA BIOLOGICA,621111,Consultorios de medicina general del sector privado,Ãlvaro ObregÃ³n,19.35905672,-99.183592
CLINICA DE SALUD FEMENINA,621111,Consultorios de medicina general del sector privado,Benito JuÃ¡rez,19.39742914,-99.17141028
CLINICA DE TERAPIA GRUPO HAMECO,621111,Consultorios de medicina general del sector privado,CuauhtÃ©moc,19.42328853,-99.16861683
CLINICA DEL CARMEN,621111,Consultorios de medicina general del sector privado,Iztacalco,19.3936054,-99.07615123
CLINICA DEL CRISTO DEL PEDREGAL,621111,Consultorios de medicina general del sector privado,Tlalpan,19.29376778,-99.23173846
CLINICA DOCTOR RAMIREZ VAZQUEZ,621111,Consultorios de medicina general del sector privado,TlÃ¡huac,19.27750385,-99.00367664
CLINICA DOCTOR ROQUE,621111,Consultorios de medicina general del sector privado,TlÃ¡huac,19.27927478,-99.00839702
CLINICA ESPECIALIZADA RG,621111,Consultorios de medicina general del sector privado,Miguel Hidalgo,19.44755859,-99.20449514
CLINICA FENG HUANG,621111,Consultorios de medicina general del sector privado,CoyoacÃ¡n,19.32557688,-99.17097199
CLINICA FONIATRIA,621111,Consultorios de medicina general del sector privado,Miguel Hidalgo,19.43824633,-99.19596754
CLINICA GARCIA VALDEZ JUAN ANTONIO,621111,Consultorios de medicina general del sector privado,Iztacalco,19.39053762,-99.07636941
CLINICA GRECIA,621111,Consultorios de medicina general del sector privado,Miguel Hidalgo,19.44670391,-99.19404945
CLINICA HOSPITAL XALTOCAN,621111,Consultorios de medicina general del sector privado,Xochimilco,19.25827234,-99.10271868
CLINICA IMAGEN,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.3457336,-98.99983908
CLINICA IZTACALCO,621111,Consultorios de medicina general del sector privado,Iztacalco,19.39056602,-99.11511308
CLINICA LEMUS,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.34775836,-99.0161101
CLINICA LUZ,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.54657352,-99.14408131
CLINICA MADONNA,621111,Consultorios de medicina general del sector privado,Venustiano Carranza,19.41105693,-99.09725768
