nom_estab,codigo_act,nom_act,alcaldia,lat,lon
911 MED,622111,Hospitales generales del sector privado,Iztapalapa,19.36959742,-99.12306352
ANCIC,622111,Hospitales generales del sector privado,Ãlvaro ObregÃ³n,19.355203,-99.18737531
BODEGAS EXTERNAS DEL HOSPITAL A B C,622111,Hospitales generales del sector privado,Miguel Hidalgo,19.40274976,-99.20497715
CASA ALEJANDRO Y LILI SALTIEL,622111,Hospitales generales del sector privado,Miguel Hidalgo,19.41139372,-99.18650682
CENTRO DE ESPECIALIDADES MEDICAS,622111,Hospitales generales del sector privado,CoyoacÃ¡n,19.30089976,-99.1516097
CENTRO DIME,622111,Hospitales generales del sector privado,Iztacalco,19.4001426,-99.13403374
CENTRO MEDICO QUIRURGICO ESCANDON,622111,Hospitales generales del sector privado,Miguel Hidalgo,19.40238487,-99.17233319
CENTRO MEDICO SANTA FE,622111,Hospitales generales del sector privado,Xochimilco,19.25349483,-99.05940704
CENTRO MEDICO TEBER,622111,Hospitales generales del sector privado,CuauhtÃ©moc,19.4325705,-99.17068937
CLINICA BERLIN MEDICA BOUTIQUE,622111,Hospitales generales del sector privado,CuauhtÃ©moc,19.42822642,-99.157396
CLINICA CASA DE ANGELES,622111,Hospitales generales del sector privado,Iztapalapa,19.34872259,-99.02916081
CLINICA CHULAVISTA,622111,Hospitales generales del sector privado,Gustavo A. Madero,19.48785876,-99.11975532
CLINICA DE ALTA ESPECIALIDAD MEDIDA FATIMA SA DE CV,622111,Hospitales generales del sector privado,Gustavo A. Madero,19.49462094,-99.09077921
CLINICA DE ATENCION INTENGRAL,622111,Hospitales generales del sector privado,Azcapotzalco,19.48997872,-99.19700294
CLINICA DE ESPECIALIDADES MEDICAS DEL SUR,622111,Hospitales generales del sector privado,Tlalpan,19.29904314,-99.14306486
CLINICA DE ESPECIALIDADES SANTA ROSA,622111,Hospitales generales del sector privado,Gustavo A. Madero,19.49538267,-99.12500371
CLINICA DE URGENCIAS MEDICO QUIRURGICAS DE ORIENTE,622111,Hospitales generales del sector privado,Iztapalapa,19.33393638,-99.05699047
CLINICA DEL VALLE,622111,Hospitales generales del sector privado,Iztapalapa,19.34874792,-98.99908692
CLINICA ESPECIALIDADES MEDICAS,622111,Hospitales generales del sector privado,Tlalpan,19.29916342,-99.14297817
CLINICA GUADALUPE TEPEYAC,622111,Hospitales generales del sector privado,Gustavo A. Madero,19.49296942,-99.12116269
CLINICA HORUS,622111,Hospitales generales del sector privado,Venustiano Carranza,19.42596175,-99.10724535
CLINICA HOSPITAL LUIS PASTEUR,622111,Hospitales generales del sector privado,Gustavo A. Madero,19.4960528,-99.09120873
CLINICA MADRE TERESA DUEÃAS,622111,Hospitales generales del sector privado,Ãlvaro ObregÃ³n,19.33384619,-99.23395948
CLINICA MEDICA EDYBE,622111,Hospitales generales del sector privado,Venustiano Carranza,19.4224498,-99.11199723
CLINICA MEDICA PAOLA,622111,Hospitales generales del sector privado,Iztapalapa,19.30751332,-99.08435287
CLINICA ORIENTAL,622111,Hospitales generales del sector privado,Iztacalco,19.39494767,-99.0706365
CLINICA VETERINARIA SAN FRANCISCO,622111,Hospitales generales del sector privado,Gustavo A. Madero,19.48377525,-99.12067353
