nom_estab,codigo_act,nom_act,alcaldia,lat,lon
ACUDERMA,621398,Otros consultorios del sector privado para el cuidado de la salud,Gustavo A. Madero,19.48875034,-99.13686338
ACUPRODUCTOS VALLE,621398,Otros consultorios del sector privado para el cuidado de la salud,CuauhtÃ©moc,19.42946062,-99.1351031
ACUPULTURA LA RAZA,621398,Otros consultorios del sector privado para el cuidado de la salud,Gustavo A. Madero,19.4679583,-99.14060576
ACUPULTURA Y REHABILITACION VIVE SIN DOLOR,621398,Otros consultorios del sector privado para el cuidado de la salud,Iztapalapa,19.33374625,-99.05129657
ACUPUNRTURA MEDICA Y REHABILITACION FISICA,621398,Otros consultorios del sector privado para el cuidado de la salud,CuauhtÃ©moc,19.44615707,-99.16039527
ACUPUNTURA,621398,Otros consultorios del sector privado para el cuidado de la salud,Iztacalco,19.39580801,-99.11247195
ACUPUNTURA,621398,Otros consultorios del sector privado para el cuidado de la salud,CoyoacÃ¡n,19.30319724,-99.14256993
ACUPUNTURA COYOACAN,621398,Otros consultorios del sector privado para el cuidado de la salud,CoyoacÃ¡n,19.33671119,-99.13340309
ACUPUNTURA DE MEXICO,621398,Otros consultorios del sector privado para el cuidado de la salud,CuauhtÃ©moc,19.44817455,-99.16017756
ACUPUNTURA MEDICA,621398,Otros consultorios del sector privado para el cuidado de la salud,Venustiano Carranza,19.4411063,-99.10770673
ACUPUNTURA MEDICA NARVARTE,621398,Otros consultorios del sector privado para el cuidado de la salud,Benito JuÃ¡rez,19.40233587,-99.15563092
ACUPUNTURA MODERNA,621398,Otros consultorios del sector privado para el cuidado de la salud,Xochimilco,19.26230103,-99.1030339
ACUPUNTURA MODERNA CON LASER,621398,Otros consultorios del sector privado para el cuidado de la salud,Xochimilco,19.26605351,-99.11486001
ACUPUNTURA QIYUE,621398,Otros consultorios del sector privado para el cuidado de la salud,Iztapalapa,19.37197727,-99.12721375
ACUPUNTURA REGINA,621398,Otros consultorios del sector privado para el cuidado de la salud,CuauhtÃ©moc,19.4280809,-99.13813091
ACUPUNTURA REYES,621398,Otros consultorios del sector privado para el cuidado de la salud,Iztacalco,19.38271748,-99.1012862
ACUPUNTURA SEYER,621398,Otros consultorios del sector privado para el cuidado de la salud,Iztapalapa,19.37834008,-99.11019851
ACUPUNTURA Y REHABILITACION,621398,Otros consultorios del sector privado para el cuidado de la salud,CoyoacÃ¡n,19.31784154,-99.10517637
ACUPUNTURA Y REHABILITACION,621398,Otros consultorios del sector privado para el cuidado de la salud,Gustavo A. Madero,19.49950386,-99.07784628
ACUPUNTURA Y SUBLIMACION,621398,Otros consultorios del sector privado para el cuidado de la salud,Benito JuÃ¡rez,19.3784202,-99.14008352
ACUPUNTURISTA Y FISIOTERAPIA,621398,Otros consultorios del sector privado para el cuidado de la salud,CuauhtÃ©moc,19.40729179,-99.16694373
AL SERVICIO DE SUS PIES,621398,Otros consultorios del sector privado para el cuidado de la salud,Gustavo A. Madero,19.48974219,-99.0700421
ALIVIO PARA SUS PIES PODOLOGO,621398,Otros consultorios del sector privado para el cuidado de la salud,Venustiano Carranza,19.42547924,-99.12523524
ALTERNATIVA Y DESARROLLO HUMANO OLDOC,621398,Otros consultorios del sector privado para el cuidado de la salud,Benito JuÃ¡rez,19.36171721,-99.14446193
AMER MASTER CENTRO DE DESARROLLO HUMANO INTERNACIONAL,621398,Otros consultorios del sector privado para el cuidado de la salud,Gustavo A. Madero,19.46578183,-99.12727591
ANTA KARANA,621398,Otros consultorios del sector privado para el cuidado de la salud,Gustavo A. Madero,19.55021575,-99.15234637
APIPUNTURA,621398,Otros consultorios del sector privado para el cuidado de la salud,Xochimilco,19.26242859,-99.11085477
ASESORIAS DE NUTRICION SIN NOMBRE,621398,Otros consultorios del sector privado para el cuidado de la salud,Miguel Hidalgo,19.43586275,-99.18304077
ATENCION AL PIE,621398,Otros consultorios del sector privado para el cuidado de la salud,Benito JuÃ¡rez,19.3925848,-99.14545752
ATENCION AL PIE ZUSETH FEETS,621398,Otros consultorios del sector privado para el cuidado de la salud,TlÃ¡huac,19.29199227,-99.04664304
AURICULOTERAPIA,621398,Otros consultorios del sector privado para el cuidado de la salud,Benito JuÃ¡rez,19.37361638,-99.18931722
AURIN CENTRO QUIROFISICO Y AROMASPA,621398,Otros consultorios del sector privado para el cuidado de la salud,Gustavo A. Madero,19.45399363,-99.08376878
