nom_estab,codigo_act,nom_act,alcaldia,lat,lon
ASOCIACION PARA DEFENSA DE LA MUJER,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Benito JuÃ¡rez,19.37823687,-99.16985619
AYUDA Y OPTIMISMO,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Miguel Hidalgo,19.41202647,-99.18440435
CASA DE LA MUJER,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,CoyoacÃ¡n,19.30995581,-99.14933243
CASA MANU,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,CuauhtÃ©moc,19.43632643,-99.1360084
CENTRO COMUNITARIO COCOMI,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Iztapalapa,19.33528844,-98.99700182
CENTRO COMUNITARIO PEDREGAL DE SANTA URSULA XITLA Y MIRADOR,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Tlalpan,19.27167858,-99.1789173
CENTRO CULTURAL CASITA DEL ADULTO MAYOR,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Xochimilco,19.24917109,-99.10577801
CENTRO DE DESARROLLO COMUNITARIO INTEGRAL MANI,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Tlalpan,19.2922982,-99.2372261
CENTRO DE DESARROLLO PARA LA FAMILIA BLANCA CASTAÃEDA,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Gustavo A. Madero,19.56992481,-99.13005542
CENTRO DE INTEGRACION DE PERSONAS ADULTAS MAYORES,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Cuajimalpa de Morelos,19.3607265,-99.28505207
CENTRO DE INTEGRACION FAMILIAR GRUPO ALAMOS,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Iztapalapa,19.31955979,-99.06171048
CIENCIA ARTE Y CULTURA ARANGO,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,CuauhtÃ©moc,19.44455073,-99.14363056
COLECTIVO ECHAME LA MANO,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,CuauhtÃ©moc,19.43684567,-99.13465956
CONSULTORIO PSICOPEDAGOGICO SIN NOMBRE,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Azcapotzalco,19.48631067,-99.19797436
CUERPO NO 4,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Venustiano Carranza,19.43692403,-99.10481499
EDNICA,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Venustiano Carranza,19.44641574,-99.11987467
ESCRITORIO PUBLICO,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Tlalpan,19.28015005,-99.23005116
FORTALEZA CENTRO DE ATENCION INTEGRAL A LA MUJER IAP,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Iztacalco,19.38459515,-99.12462268
FUNDACION ALZHEIMER ALGUIEN CON QUIEN CONTAR,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Benito JuÃ¡rez,19.38291764,-99.1602072
FUNDACION MUJERES RECONSTRUYENDO HISTORIAS MUREHI,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,TlÃ¡huac,19.2560384,-99.00745365
FUNDACION WALMART,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Azcapotzalco,19.47320527,-99.19106502
GRUPO SOWELU INSTITUTO DE ESTUDIOS SUPERIORES SOWELU,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Benito JuÃ¡rez,19.38450593,-99.16165133
HOPE WORLDWIDE MEXICO,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Iztapalapa,19.34974262,-99.0669331
INSTITUTO DE ESTUDIOS DE LA PAREJA,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Ãlvaro ObregÃ³n,19.36184728,-99.18991289
PROYECTO EDUCATIVO,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,CuauhtÃ©moc,19.44861638,-99.15524755
PUNTOD DE INNOVACION ARTE EDUCACION Y SABERES PILARES LA NOPALERA,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,TlÃ¡huac,19.29675546,-99.05504209
SALON DE USOS MULTIPLES AMANECER,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Iztapalapa,19.32341215,-99.07538949
UNION POPULAR BENITA GALEANA,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Iztacalco,19.39778106,-99.09822969
VIDA NUEVA 4O Y 5O PASO,624198,Otros servicios de orientaciÃ³n y trabajo social prestados por el sector privado,Iztapalapa,19.34145843,-99.03991543
